mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
96	96	247	247	1.0	1/4	1/4	2/4	2	1	V7(64)		B	bv	V	V7(64)		V		7	64				Mm7	0	1	1, 0, -3, -1		1	1
97	97	248	248	2.0	0	0	2/4	2	1	V(64)]		B	bv	V	V(64)		V			64				M	0	1	1, 0, -3		1	1
98	98	250	250	2.0	0	0	2/4	2	1	I.V2/V		B	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
99	99	252	252	1.0	0	0	2/4	2	1	viio6/V		B	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
99	99	253	253	1.0	1/4	1/4	2/4	2	1	V43(#7)/V		B	I		V43(#7)/V		V		43	#7	V			Mm7	0	0	3, 0, 7, 6		2	3
100	100	254	254	2.0	0	0	2/4	2	1	V[V7(6)		B	I	V	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
101	101	256	256	2.0	0	0	2/4	2	1	V7(+6)		B	I	V	V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
102	102	258	258	2.0	0	0	2/4	2	1	#viio43(4)/ii		B	I	V	#viio43(4)/ii		#vii	o	43	4	ii			o7	0	0	1, -2, 7, -1		7	1
103	103	260	260	2.0	0	0	2/4	2	1	#viio43/ii		B	I	V	#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
104	104	262	262	2.0	0	0	2/4	2	1	vii%7		B	I	V	vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
105	105	264	264	5.75	0	0	2/4	2	1	viio7]|HC}		B	I	V	viio7		vii	o	7			HC	}	o7	0	0	5, 2, -1, -4		5	5
107	107	1079/4	1079/4	0.25	7/16	7/16	2/4	2	1	V		B	I		V		V							M	0	0	1, 5, 2		1	1
108	108	270	270	4.0	0	0	2/4	2	1	I[I{		B	I	I	I		I						{	M	0	0	0, 4, 1		0	0
110	110	274	274	2.0	0	0	2/4	2	1	V(6)		B	I	I	V(6)		V			6				M	0	0	1, 5, 4		1	1
111	111	276	276	2.0	0	0	2/4	2	1	V7		B	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
112	112	278	278	2.0	0	0	2/4	2	1	IV6		B	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
113	113	280	280	1.5	0	0	2/4	2	1	V(6)		B	I	I	V(6)		V			6				M	0	0	1, 5, 4		1	1
113	113	563/2	563/2	0.5	3/8	3/8	2/4	2	1	V7		B	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	114	282	282	4.0	0	0	2/4	2	1	I]		B	I	I	I		I							M	0	0	0, 4, 1		0	0
116	116	286	286	4.0	0	0	2/4	2	1	V.I6		B	V		I6		I		6					M	0	0	4, 1, 0		0	4
118	118	290	290	2.0	0	0	2/4	2	1	ii7(9)		B	V		ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2
119	119	292	292	2.0	0	0	2/4	2	1	ii7		B	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
120	120	294	294	2.0	0	0	2/4	2	1	ii65		B	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
121	121	296	296	2.0	0	0	2/4	2	1	ii7		B	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
122	122	298	298	2.0	0	0	2/4	2	1	V7(9)}		B	V		V7(9)		V		7	9			}	Mm7	0	0	1, 5, 2, -1	3	1	1
123	123	300	300	2.0	0	0	2/4	2	1	V7|HC		B	V		V7		V		7			HC		Mm7	0	0	1, 5, 2, -1		1	1
124	124	302	302	2.0	0	0	2/4	2	1	I{		B	V		I		I						{	M	0	0	0, 4, 1		0	0
125	125	304	304	2.0	0	0	2/4	2	1	#viio7/ii		B	V		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
126	126	306	306	1.0	0	0	2/4	2	1	ii		B	V		ii		ii							m	0	0	2, -1, 3		2	2
126	126	307	307	4.25	1/4	1/4	2/4	2	1	V43(9)		B	V		V43(9)		V		43	9				Mm7	0	0	2, -1, 1, 5	3	1	2
128	128	1245/4	1245/4	2.0	0	0	2/4	2	1	I		B	V		I		I							M	0	0	0, 4, 1		0	0
129	129	1253/4	1253/4	2.0	0	0	2/4	2	1	#viio7/ii		B	V		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
130	130	1261/4	1261/4	1.0	0	0	2/4	2	1	ii		B	V		ii		ii							m	0	0	2, -1, 3		2	2
130	130	1265/4	1265/4	5.0	1/4	1/4	2/4	2	1	V43(9)		B	V		V43(9)		V		43	9				Mm7	0	0	2, -1, 1, 5	3	1	2
132	132	1285/4	1285/4	2.0	0	0	2/4	2	1	biii.V		B	biii		V		V							M	0	1	1, 5, 2		1	1
133	133	1293/4	1293/4	2.0	0	0	2/4	2	1	V6		B	biii		V6		V		6					M	0	1	5, 2, 1		1	5
134	134	1301/4	1301/4	1.0	0	0	2/4	2	1	i(4)		B	biii		i(4)		i			4				m	0	1	0, -1, 1		0	0
134	134	1305/4	1305/4	1.0	1/4	1/4	2/4	2	1	i		B	biii		i		i							m	0	1	0, -3, 1		0	0
135	135	1309/4	1309/4	1.0	0	0	2/4	2	1	i6(9)		B	biii		i6(9)		i		6	9				m	0	1	-3, 1, 0	2	0	-3
135	135	1313/4	1313/4	1.0	1/4	1/4	2/4	2	1	i6		B	biii		i6		i		6					m	0	1	-3, 1, 0		0	-3
136	136	1317/4	1317/4	0.5	0	0	2/4	2	1	iv(4)		B	biii		iv(4)		iv			4				m	0	1	-1, -2, 0		-1	-1
136	136	1319/4	1319/4	1.0	1/8	1/8	2/4	2	1	iv		B	biii		iv		iv							m	0	1	-1, -4, 0		-1	-1
136	136	1323/4	1323/4	0.5	3/8	3/8	2/4	2	1	i		B	biii		i		i							m	0	1	0, -3, 1		0	0
137	137	1325/4	1325/4	1.0	0	0	2/4	2	1	iv6(9)		B	biii		iv6(9)		iv		6	9				m	0	1	-4, 0, -1	1	-1	-4
137	137	1329/4	1329/4	1.0	1/4	1/4	2/4	2	1	iv6	bV.ii6	B	biii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
138	138	1333/4	1333/4	2.0	0	0	2/4	2	1	I64(13)		B	biii		I64(13)		I		64	13				M	0	1	1, 0, 4	-4	0	1
139	139	1341/4	1341/4	2.0	0	0	2/4	2	1	I64		B	biii		I64		I		64					M	0	1	1, 0, 4		0	1
140	140	1349/4	1349/4	2.0	0	0	2/4	2	1	I.V7/bbVI		B	I		V7/bbVI		V		7		bbVI			Mm7	0	0	-10, -6, -9, -12		-10	-10
141	141	1357/4	1357/4	2.0	0	0	2/4	2	1	viio43/bVII		B	I		viio43/bVII		vii	o	43		bVII			o7	0	0	-3, -6, 3, 0		3	-3
142	142	1365/4	1365/4	2.0	0	0	2/4	2	1	vi64(13)		B	I		vi64(13)		vi		64	13				m	0	0	4, 3, 0	-1	3	4
143	143	1373/4	1373/4	2.0	0	0	2/4	2	1	vi64		B	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
144	144	1381/4	1381/4	2.0	0	0	2/4	2	1	V7(4)/vi		B	I		V7(4)/vi		V		7	4	vi			Mm7	0	0	4, 3, 5, 2		4	4
145	145	1389/4	1389/4	1.75	0	0	2/4	2	1	vii%43		B	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
145	145	349	349	0.25	7/16	7/16	2/4	2	1	viio43		B	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
146	146	1397/4	1397/4	2.0	0	0	2/4	2	1	bi64(b13)		B	I		bi64(b13)		bi		64	b13				m	0	0	-6, -7, -10	-4	-7	-6
147	147	1405/4	1405/4	2.0	0	0	2/4	2	1	bii%43		B	I		bii%43		bii	%	43					%7	0	0	-11, -7, -5, -8		-5	-11
148	148	1413/4	1413/4	2.0	0	0	2/4	2	1	bii64		B	I		bii64		bii		64					m	0	0	-4, -5, -8		-5	-4
149	149	1421/4	1421/4	1.75	0	0	2/4	2	1	V7(#4)/ii		B	I		V7(#4)/ii		V		7	#4	ii			Mm7	0	0	3, 7, 9, 1		3	3
149	149	357	357	0.25	7/16	7/16	2/4	2	1	V7/ii		B	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
150	150	1429/4	1429/4	1.0	0	0	2/4	2	1	#viio2(4)/ii		B	I		#viio2(4)/ii		#vii	o	2	4	ii			o7	0	0	-2, 7, -1, 1		7	-2
150	150	1433/4	1433/4	1.0	1/4	1/4	2/4	2	1	#viio2/ii		B	I		#viio2/ii		#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
151	151	1437/4	1437/4	1.0	0	0	2/4	2	1	#viio7/ii		B	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
151	151	1441/4	1441/4	1.0	1/4	1/4	2/4	2	1	V65/ii		B	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
152	152	1445/4	1445/4	1.0	0	0	2/4	2	1	ii(4)		B	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
152	152	1449/4	1449/4	1.0	1/4	1/4	2/4	2	1	ii		B	I		ii		ii							m	0	0	2, -1, 3		2	2
153	153	1453/4	1453/4	1.0	0	0	2/4	2	1	ii6(9)		B	I		ii6(9)		ii		6	9				m	0	0	-1, 3, 2	4	2	-1
153	153	1457/4	1457/4	1.0	1/4	1/4	2/4	2	1	ii6		B	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
154	154	1461/4	1461/4	6.0	0	0	2/4	2	1	V65(b9)/V		B	I		V65(b9)/V		V		65	b9	V			Mm7	0	0	6, 3, 0, 2	-3	2	6
155	155	1485/4	1485/4	2.0	0	0	2/4	2	1	V[V(64)		B	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
156	156	1493/4	1493/4	1.875	0	0	2/4	2	1	viio2(#2)/V		B	I	V	viio2(#2)/V		vii	o	2	#2	V			o7	0	0	-3, 6, 8, 0		6	-3
156	156	3001/8	3001/8	0.125	15/32	15/32	2/4	2	1	viio2/V		B	I	V	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
157	157	1501/4	1501/4	8.0	0	0	2/4	2	1	ii7		B	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
158	158	1533/4	1533/4	0.5	0	0	2/4	2	1	V		B	I	V	V		V							M	0	0	1, 5, 2		1	1
158	158	1535/4	1535/4	1.0	1/8	1/8	2/4	2	1	V7(9)		B	I	V	V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
158	158	1539/4	1539/4	0.5	3/8	3/8	2/4	2	1	V7		B	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
159	159	1541/4	1541/4	2.0	0	0	2/4	2	1	V(64)		B	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
160	160	1549/4	1549/4	1.875	0	0	2/4	2	1	viio2(#2)/V		B	I	V	viio2(#2)/V		vii	o	2	#2	V			o7	0	0	-3, 6, 8, 0		6	-3
160	160	3113/8	3113/8	0.125	15/32	15/32	2/4	2	1	viio2/V		B	I	V	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
161	161	1557/4	1557/4	10.0	0	0	2/4	2	1	ii7		B	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
162	162	1597/4	1597/4	2.0	0	0	2/4	2	1	V]|HC}		B	I	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
163	163	1605/4	1605/4	2.0	0	0	2/4	2	1	vii%65{		B	I		vii%65		vii	%	65				{	%7	0	0	2, -1, 3, 5		5	2
164	164	1613/4	1613/4	2.0	0	0	2/4	2	1	V		B	I		V		V							M	0	0	1, 5, 2		1	1
165	165	1621/4	1621/4	2.0	0	0	2/4	2	1	I6		B	I		I6		I		6					M	0	0	4, 1, 0		0	4
166	166	1629/4	1629/4	2.0	0	0	2/4	2	1	V		B	I		V		V							M	0	0	1, 5, 2		1	1
167	167	1637/4	1637/4	2.0	0	0	2/4	2	1	vii%65		B	I		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
168	168	1645/4	1645/4	2.0	0	0	2/4	2	1	I		B	I		I		I							M	0	0	0, 4, 1		0	0
169	169	1653/4	1653/4	2.0	0	0	2/4	2	1	V7/IV		B	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
170	170	1661/4	1661/4	2.0	0	0	2/4	2	1	I		B	I		I		I							M	0	0	0, 4, 1		0	0
171	171	1669/4	1669/4	2.0	0	0	2/4	2	1	bVI6		B	I		bVI6		bVI		6					M	0	0	0, -3, -4		-4	0
172	172	1677/4	1677/4	2.0	0	0	2/4	2	1	IV		B	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
173	173	1685/4	1685/4	2.0	0	0	2/4	2	1	ii2		B	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
174	174	1693/4	1693/4	2.0	0	0	2/4	2	1	IV		B	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
175	175	1701/4	1701/4	9.0	0	0	2/4	2	1	ii2		B	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
179	179	1737/4	1737/4	1.0	1/4	1/4	2/4	2	1	ii65		B	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
180	180	1741/4	1741/4	2.0	0	0	2/4	2	1	V(64)		B	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
181	181	1749/4	1749/4	2.0	0	0	2/4	2	1	V7(6)		B	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
181	181	1757/4	1757/4	0.0	1/2	1/2	2/4	2	1	V7		B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
182	182	1757/4	1757/4	2.0	0	0	2/4	2	1	I|IAC}		B	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
183	183	1765/4	1765/4	2.0	0	0	2/4	2	1	I64		B	I		I64		I		64					M	0	0	1, 0, 4		0	1
184	184	1773/4	1773/4	2.0	0	0	2/4	2	1	I		B	I		I		I							M	0	0	0, 4, 1		0	0
185	185	1781/4	1781/4	2.0	0	0	2/4	2	1	I64		B	I		I64		I		64					M	0	0	1, 0, 4		0	1
186	186	1789/4	1789/4	6.0	0	0	2/4	2	1	I		B	I		I		I							M	0	0	0, 4, 1		0	0
